일자,중식메뉴,석식메뉴,메뉴분류
2018-11-14,콩나물밥*양념장 (쌀:국내산) 팽이장국  치킨핑거*요거트드레싱  꽃맛살샐러드  얼갈이겉절이  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 시금치된장국  매운돼지갈비찜  옥수수계란찜  청경채생채  포기김치 (김치:국내산) ,조류
2018-11-14,콩나물밥*양념장 (쌀:국내산) 팽이장국  치킨핑거*요거트드레싱  꽃맛살샐러드  얼갈이겉절이  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 시금치된장국  매운돼지갈비찜  옥수수계란찜  청경채생채  포기김치 (김치:국내산) ,육류
2018-11-15,쌀밥/잡곡밥 (쌀:국내산) 아욱국  유자청제육볶음  오징어숙회무침  상추무침  포기김치 (김치:국내산) ,볶음밥*짜장소스 (쌀:국내산) 유부장국  닭오븐구이  멕시칸샐러드  음료  포기김치 (김치:국내산) ,육류
2018-11-15,쌀밥/잡곡밥 (쌀:국내산) 아욱국  유자청제육볶음  오징어숙회무침  상추무침  포기김치 (김치:국내산) ,볶음밥*짜장소스 (쌀:국내산) 유부장국  닭오븐구이  멕시칸샐러드  음료  포기김치 (김치:국내산) ,조류
2018-11-16,쌀밥/잡곡밥 (쌀:국내산) 알탕  언양식불고기  부추깻잎전  도토리묵무침  깍두기 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 콩가루배추국  미트볼케찹조림  황태양념구이  검정콩조림  포기김치 (김치:국내산) ,육류
2018-11-16,쌀밥/잡곡밥 (쌀:국내산) 알탕  언양식불고기  부추깻잎전  도토리묵무침  깍두기 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 콩가루배추국  미트볼케찹조림  황태양념구이  검정콩조림  포기김치 (김치:국내산) ,육류
2018-11-19,쌀밥/잡곡밥 (쌀:국내산) 꽃게탕  돈육굴소스볶음 (돈육:국내산) 매운어묵볶음  콩나물무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 닭개장 (닭:국내산) 코다리양념조림 (코다리:러시아산) 모듬소세지구이  치커리사과무침  포기김치 (김치:국내산) ,육류
2018-11-19,쌀밥/잡곡밥 (쌀:국내산) 꽃게탕  돈육굴소스볶음 (돈육:국내산) 매운어묵볶음  콩나물무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 닭개장 (닭:국내산) 코다리양념조림 (코다리:러시아산) 모듬소세지구이  치커리사과무침  포기김치 (김치:국내산) ,해산물
2018-11-20,쌀밥/잡곡밥 (쌀:국내산) 들깨시래기국  주꾸미볶음  메추리알조림  통도라지구이  포기김치 (김치:국내산) ,김치볶음밥/계란 (쌀:국내산) 가쯔오장국  탄두리치킨 (닭:국내산) 콥샐러드  단무지  깍두기 (김치:국내산) ,해산물
2018-11-20,쌀밥/잡곡밥 (쌀:국내산) 들깨시래기국  주꾸미볶음  메추리알조림  통도라지구이  포기김치 (김치:국내산) ,김치볶음밥/계란 (쌀:국내산) 가쯔오장국  탄두리치킨 (닭:국내산) 콥샐러드  단무지  깍두기 (김치:국내산) ,조류
2018-11-21,"카레덮밥 (쌀:국내산,돈육:국내산) 맑은국  새우까스*탈탈소스  파스타샐러드 (소고기채:호주산) 오이무침  포기김치 (김치:국내산) ",쌀밥/잡곡밥 (쌀:국내산) 열무된장국  삼겹살구이 (돈육:칠레산) 감자채볶음  쫑상추무침  포기김치 (김치:국내산) ,해산물
2018-11-21,"카레덮밥 (쌀:국내산,돈육:국내산) 맑은국  새우까스*탈탈소스  파스타샐러드 (소고기채:호주산) 오이무침  포기김치 (김치:국내산) ",쌀밥/잡곡밥 (쌀:국내산) 열무된장국  삼겹살구이 (돈육:칠레산) 감자채볶음  쫑상추무침  포기김치 (김치:국내산) ,육류
2018-11-22,쌀밥/잡곡밥 (쌀:국내산) 콩나물국  닭볶음탕 (닭:국내산) 두부구이*양념장  물파래무침  포기김치 (김치:국내산) ,멸치주먹밥 (쌀:국내산) 해물수제비  양장피잡채  부추만두  요플레  포기김치 (김치:국내산) ,조류
2018-11-22,쌀밥/잡곡밥 (쌀:국내산) 콩나물국  닭볶음탕 (닭:국내산) 두부구이*양념장  물파래무침  포기김치 (김치:국내산) ,멸치주먹밥 (쌀:국내산) 해물수제비  양장피잡채  부추만두  요플레  포기김치 (김치:국내산) ,해산물
2018-11-23,쌀밥/잡곡밥 (쌀:국내산) 근대국  버섯불고기 (소고기:호주산) 쫄면무침  취나물  배추겉절이 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 고추장찌개  돈육장조림 (돈육:국내산) 김치전  고구마순나물  포기김치 (김치:국내산) ,육류
2018-11-23,쌀밥/잡곡밥 (쌀:국내산) 근대국  버섯불고기 (소고기:호주산) 쫄면무침  취나물  배추겉절이 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 고추장찌개  돈육장조림 (돈육:국내산) 김치전  고구마순나물  포기김치 (김치:국내산) ,육류
2018-11-26,쌀밥/잡곡밥 (쌀:국내산) 얼갈이국  닭갈비 (닭:국내산) 감자프리타타  참나물생채  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 부대찌개 (쇠고기:호주산) 굴비구이  우엉잡채  마늘쫑무침  깍두기 (김치:국내산) ,육류
2018-11-26,쌀밥/잡곡밥 (쌀:국내산) 얼갈이국  닭갈비 (닭:국내산) 감자프리타타  참나물생채  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 부대찌개 (쇠고기:호주산) 굴비구이  우엉잡채  마늘쫑무침  깍두기 (김치:국내산) ,해산물
2018-11-27,쌀밥/잡곡밥 (쌀:국내산) 배추된장국  짬뽕불고기 (돈육:국내산) 늙은호박전  연두부*양념장  포기김치 (김치:국내산) ,참치주먹밥 (쌀:국내산) 잔치국수  돈육강정 (돈육:국내산) 시금치흑임자샐러드  귤  포기김치 (김치:국내산) ,육류
2018-11-27,쌀밥/잡곡밥 (쌀:국내산) 배추된장국  짬뽕불고기 (돈육:국내산) 늙은호박전  연두부*양념장  포기김치 (김치:국내산) ,참치주먹밥 (쌀:국내산) 잔치국수  돈육강정 (돈육:국내산) 시금치흑임자샐러드  귤  포기김치 (김치:국내산) ,육류
2018-11-28,나물비빔밥 (쌀:국내산) 가쯔오장국  오징어튀김 (오징어:뉴질랜드) 과일샐러드  군고구마  포기김치 (김치:국내산) ,    *        ,해산물
2018-11-29,쌀밥/잡곡밥 (쌀:국내산) 두부김치국  레몬탕수육 (돈육:국내산) 어묵꽈리고추볶음  물미역*초장  알타리김치 (김치:국내산) ,"쌀밥/잡곡밥 (쌀:국내산) 연두부탕  미니함박조림 (돈육:국내,쇠고기:호주) 해파리겨자채  치커리사과생채  포기김치 (김치:국내산) ",육류
2018-11-29,쌀밥/잡곡밥 (쌀:국내산) 두부김치국  레몬탕수육 (돈육:국내산) 어묵꽈리고추볶음  물미역*초장  알타리김치 (김치:국내산) ,"쌀밥/잡곡밥 (쌀:국내산) 연두부탕  미니함박조림 (돈육:국내,쇠고기:호주) 해파리겨자채  치커리사과생채  포기김치 (김치:국내산) ",육류
2018-11-30,쌀밥/잡곡밥 (쌀:국내산) 매운버섯국 (양지:호주산) 해물누룽지탕 (오징어:뉴질랜드) 계란말이  얼갈이생채  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 어묵국  깐풍기 (닭:국내산) 새송이버섯전  부추생채  포기김치 (김치:국내산) ,해산물
2018-11-30,쌀밥/잡곡밥 (쌀:국내산) 매운버섯국 (양지:호주산) 해물누룽지탕 (오징어:뉴질랜드) 계란말이  얼갈이생채  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 어묵국  깐풍기 (닭:국내산) 새송이버섯전  부추생채  포기김치 (김치:국내산) ,조류
2018-12-03,쌀밥/잡곡밥 (쌀:국내산) 미역국  쇠고기낙지볶음  계란찜  세발나물  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 된장찌개  돈육간장불고기  해물파전  양배추쌈*쌈장  포기김치 (김치:국내산) ,육류
2018-12-03,쌀밥/잡곡밥 (쌀:국내산) 미역국  쇠고기낙지볶음  계란찜  세발나물  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 된장찌개  돈육간장불고기  해물파전  양배추쌈*쌈장  포기김치 (김치:국내산) ,육류
2018-12-04,쌀밥/잡곡밥  차돌박이찌개  유린기  모듬버섯볶음  도라지초무침  배추겉절이 (김치:국내산) ,토마토스파게티 (쌀:국내산) 옥수수스프  굴소스볶음밥  쇠고기퀘사디아  키위드레싱샐러드/피클  포기김치 (김치:국내산) ,육류
2018-12-04,쌀밥/잡곡밥  차돌박이찌개  유린기  모듬버섯볶음  도라지초무침  배추겉절이 (김치:국내산) ,토마토스파게티 (쌀:국내산) 옥수수스프  굴소스볶음밥  쇠고기퀘사디아  키위드레싱샐러드/피클  포기김치 (김치:국내산) ,해산물
2018-12-05,단호박영양밥 (쌀:국내산) 유부장국  언양식불고기  주꾸미초무침  파래김*양념장  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 육개장  삼치구이  모듬소세지볶음  근대나물무침  포기김치 (김치:국내산) ,육류
2018-12-05,단호박영양밥 (쌀:국내산) 유부장국  언양식불고기  주꾸미초무침  파래김*양념장  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 육개장  삼치구이  모듬소세지볶음  근대나물무침  포기김치 (김치:국내산) ,해산물
2018-12-06,쌀밥/잡곡밥 (쌀:국내산) 콩나물국  오리불고기  셀프무쌈말이  쫑상추무침  포기김치 (김치:국내산) ,빠에야 (쌀:국내산) 쌀국수  웨지감자  하와이안샐러드  과일주스  알타리김치 (김치:국내산) ,육류
2018-12-06,쌀밥/잡곡밥 (쌀:국내산) 콩나물국  오리불고기  셀프무쌈말이  쫑상추무침  포기김치 (김치:국내산) ,빠에야 (쌀:국내산) 쌀국수  웨지감자  하와이안샐러드  과일주스  알타리김치 (김치:국내산) ,0
2018-12-07,쌀밥/잡곡밥 (쌀:국내산) 떡만두국  쇠고기모듬장조림  동그랑땡전  깻잎지  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 쇠고기샤브국  오징어볶음  두부계란부침  무생채  포기김치 (김치:국내산) ,육류
2018-12-07,쌀밥/잡곡밥 (쌀:국내산) 떡만두국  쇠고기모듬장조림  동그랑땡전  깻잎지  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 쇠고기샤브국  오징어볶음  두부계란부침  무생채  포기김치 (김치:국내산) ,해산물
2018-12-10,쌀밥/잡곡밥 (쌀:국내산) 아욱국  제육볶음  감자그라탕  콩나물파채무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 순두부찌개  미트볼케찹조림  돈육잡채  통도라지구이  포기김치 (김치:국내산) ,육류
2018-12-10,쌀밥/잡곡밥 (쌀:국내산) 아욱국  제육볶음  감자그라탕  콩나물파채무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 순두부찌개  미트볼케찹조림  돈육잡채  통도라지구이  포기김치 (김치:국내산) ,육류
2018-12-11,"쌀밥/잡곡밥 (쌀,현미흑미:국내산) 시금치국  등갈비김치찜 (돈등갈비:국내산) 메밀전  도토리묵무침  알타리김치 (김치:국내산) ",생선초밥 (쌀:국내산) 우동  떡볶이  과일샐러드  락교  포기김치 (김치:국내산) ,육류
2018-12-11,"쌀밥/잡곡밥 (쌀,현미흑미:국내산) 시금치국  등갈비김치찜 (돈등갈비:국내산) 메밀전  도토리묵무침  알타리김치 (김치:국내산) ",생선초밥 (쌀:국내산) 우동  떡볶이  과일샐러드  락교  포기김치 (김치:국내산) ,해산물
2018-12-12,"콩나물밥*양념장 (쌀:국내산,쇠고기:호주산) 가쯔오국  가자미튀김  고추잡채*꽃빵  실곤약초무침  배추겉절이 (김치:국내산) ",쌀밥/잡곡밥 (쌀:국내산) 오징어국  양념치킨  오꼬노미야끼계란말이  청경채생채  포기김치 (김치:국내산) ,해산물
2018-12-12,"콩나물밥*양념장 (쌀:국내산,쇠고기:호주산) 가쯔오국  가자미튀김  고추잡채*꽃빵  실곤약초무침  배추겉절이 (김치:국내산) ",쌀밥/잡곡밥 (쌀:국내산) 오징어국  양념치킨  오꼬노미야끼계란말이  청경채생채  포기김치 (김치:국내산) ,조류
2018-12-13,쌀밥/잡곡밥 (쌀:국내산) 매운어묵국  동파삼겹수육  맛살전  참나물겉절이  포기김치 (김치:국내산) ,짜장밥 (쌀:국내산) 계란국  사천식탕수육  부추만두  단무지무침  포기김치 (김치:국내산) ,육류
2018-12-13,쌀밥/잡곡밥 (쌀:국내산) 매운어묵국  동파삼겹수육  맛살전  참나물겉절이  포기김치 (김치:국내산) ,짜장밥 (쌀:국내산) 계란국  사천식탕수육  부추만두  단무지무침  포기김치 (김치:국내산) ,육류
2018-12-14,쌀밥/잡곡밥 (쌀:국내산) 동태찌개  치즈함박스테이크  두부조림  방풍나물  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 김치찌개  안동찜닭  새송이고추장구이  열무나물무침  포기김치 (김치:국내산) ,육류
2018-12-14,쌀밥/잡곡밥 (쌀:국내산) 동태찌개  치즈함박스테이크  두부조림  방풍나물  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 김치찌개  안동찜닭  새송이고추장구이  열무나물무침  포기김치 (김치:국내산) ,조류
2018-12-17,쌀밥/잡곡밥 (쌀:국내산) 콩나물국  짬뽕불고기  메추리알조림  건새우마늘쫑볶음  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 된장찌개  주꾸미볶음  비엔나감자볶음  숙주나물  포기김치 (김치:국내산) ,육류
2018-12-17,쌀밥/잡곡밥 (쌀:국내산) 콩나물국  짬뽕불고기  메추리알조림  건새우마늘쫑볶음  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 된장찌개  주꾸미볶음  비엔나감자볶음  숙주나물  포기김치 (김치:국내산) ,해산물
2018-12-18,쌀밥/잡곡밥 (쌀:국내산) 연두부탕  닭볶음탕  해물김치전  물파래무침  배추겉절이 (김치:국내산) ,충무김밥 (쌀:국내산) 김치말이국수  오징어초무침  꽃맛살샐러드  귤  석박지 (김치:국내산) ,조류
2018-12-18,쌀밥/잡곡밥 (쌀:국내산) 연두부탕  닭볶음탕  해물김치전  물파래무침  배추겉절이 (김치:국내산) ,충무김밥 (쌀:국내산) 김치말이국수  오징어초무침  꽃맛살샐러드  귤  석박지 (김치:국내산) ,해산물
2018-12-19,곤드레밥*강된장 (쌀:국내산) 팽이장국  탕수어  쫄면무침  치커리유자청생채  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 콩비지찌개  고등어구이  닭살겨자냉채  가지나물  포기김치 (김치:국내산) ,해산물
2018-12-19,곤드레밥*강된장 (쌀:국내산) 팽이장국  탕수어  쫄면무침  치커리유자청생채  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 콩비지찌개  고등어구이  닭살겨자냉채  가지나물  포기김치 (김치:국내산) ,해산물
2018-12-20,쌀밥/잡곡밥 (쌀:국내산) 근대국  돼지갈비찜  두부새싹구이  호박나물  알타리김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 옛날돈까스  크림스프  감자범벅/양배추샐러드  수제피클/음료  포기김치 (김치:국내산) ,육류
2018-12-20,쌀밥/잡곡밥 (쌀:국내산) 근대국  돼지갈비찜  두부새싹구이  호박나물  알타리김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 옛날돈까스  크림스프  감자범벅/양배추샐러드  수제피클/음료  포기김치 (김치:국내산) ,육류
2018-12-21,쌀밥/잡곡밥 (쌀:국내산) 닭개장  갈치양념조림  고기전  비트무생채  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 쇠고기미역국  생선까스*탈탈소스  마파두부  콩나물무침  포기김치 (김치:국내산) ,해산물
2018-12-21,쌀밥/잡곡밥 (쌀:국내산) 닭개장  갈치양념조림  고기전  비트무생채  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 쇠고기미역국  생선까스*탈탈소스  마파두부  콩나물무침  포기김치 (김치:국내산) ,해산물
2018-12-24,쌀밥/잡곡밥 (쌀:국내산) 열무된장국  훈제오리구이  매운어묵볶음  쌈무/부추생채 크리스마스케익 포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 민물새우찌개  닭갈비  버섯잡채  오이무침  포기김치 (김치:국내산) ,조류
